'2019-08-20 16:11:20.315000', 219', '104', 'product.k'
'2019-08-20 16:11:20.322000', 217', '98', 'product.k'
'2019-08-20 16:11:20.329000', 214', '91', 'product.k'
'2019-08-20 16:11:20.336000', 213', '85', 'product.k'
'2019-08-20 16:11:20.344000', 212', '80', 'product.k'
'2019-08-20 16:11:20.351000', 211', '76', 'product.k'
'2019-08-20 16:11:20.359000', 210', '71', 'product.k'
'2019-08-20 16:11:20.366000', 210', '68', 'product.k'
'2019-08-20 16:11:20.373000', 210', '65', 'product.k'
'2019-08-20 16:11:20.381000', 210', '64', 'product.k'
'2019-08-20 16:11:20.388000', 210', '62', 'product.k'
'2019-08-20 16:11:20.395000', 210', '60', 'product.k'
'2019-08-20 16:11:20.402000', 210', '59', 'product.k'
'2019-08-20 16:11:20.410000', 210', '57', 'product.k'
'2019-08-20 16:11:20.417000', 211', '54', 'product.k'
'2019-08-20 16:11:20.431000', 212', '53', 'product.k'
'2019-08-20 16:11:20.439000', 213', '52', 'product.k'
'2019-08-20 16:11:20.446000', 214', '52', 'product.k'
'2019-08-20 16:11:20.453000', 215', '51', 'product.k'
'2019-08-20 16:11:20.460000', 216', '50', 'product.k'
'2019-08-20 16:11:20.467000', 217', '49', 'product.k'
'2019-08-20 16:11:20.535000', 217', '48', 'product.k'
'2019-08-20 16:11:20.607000', 217', '47', 'product.k'
'2019-08-20 16:11:20.614000', 217', '46', 'product.k'
'2019-08-20 16:11:20.621000', 217', '45', 'product.k'
'2019-08-20 16:11:20.628000', 217', '43', 'product.k'
'2019-08-20 16:11:20.635000', 217', '42', 'product.k'
'2019-08-20 16:11:20.642000', 217', '39', 'product.k'
'2019-08-20 16:11:20.649000', 217', '36', 'product.k'
'2019-08-20 16:11:20.657000', 217', '34', 'product.k'
'2019-08-20 16:11:20.665000', 217', '32', 'product.k'
'2019-08-20 16:11:20.672000', 217', '29', 'product.k'
'2019-08-20 16:11:20.679000', 217', '28', 'product.k'
'2019-08-20 16:11:20.686000', 217', '26', 'product.k'
'2019-08-20 16:11:20.693000', 217', '24', 'product.k'
'2019-08-20 16:11:20.700000', 216', '22', 'product.k'
'2019-08-20 16:11:20.708000', 216', '21', 'product.k'
'2019-08-20 16:11:20.715000', 216', '20', 'product.k'
'2019-08-20 16:11:20.723000', 214', '19', 'product.k'
'2019-08-20 16:11:20.759000', 214', '18', 'product.k'
'2019-08-20 16:11:20.818000', 213', '18', 'product.k'
'2019-08-20 16:11:21.233000', 214', '18', 'product.k'
'2019-08-20 16:11:21.240000', 215', '18', 'product.k'
'2019-08-20 16:11:21.247000', 217', '18', 'product.k'
'2019-08-20 16:11:21.254000', 220', '18', 'product.k'
'2019-08-20 16:11:21.262000', 221', '18', 'product.k'
'2019-08-20 16:11:21.268000', 223', '18', 'product.k'
'2019-08-20 16:11:21.276000', 224', '18', 'product.k'
'2019-08-20 16:11:21.283000', 226', '18', 'product.k'
'2019-08-20 16:11:21.290000', 229', '18', 'product.k'
'2019-08-20 16:11:21.305000', 231', '18', 'product.k'
'2019-08-20 16:11:21.313000', 232', '18', 'product.k'
'2019-08-20 16:11:21.320000', 233', '18', 'product.k'
'2019-08-20 16:11:21.327000', 234', '18', 'product.k'
'2019-08-20 16:11:21.334000', 235', '18', 'product.k'
'2019-08-20 16:11:21.341000', 237', '18', 'product.k'
'2019-08-20 16:11:21.348000', 238', '18', 'product.k'
'2019-08-20 16:11:21.363000', 239', '18', 'product.k'
'2019-08-20 16:11:21.371000', 240', '18', 'product.k'
'2019-08-20 16:11:21.378000', 241', '18', 'product.k'
'2019-08-20 16:11:21.393000', 244', '18', 'product.k'
'2019-08-20 16:11:21.407000', 246', '18', 'product.k'
'2019-08-20 16:11:21.414000', 248', '18', 'product.k'
'2019-08-20 16:11:21.421000', 249', '18', 'product.k'
'2019-08-20 16:11:21.430000', 252', '18', 'product.k'
'2019-08-20 16:11:21.436000', 253', '18', 'product.k'
'2019-08-20 16:11:21.443000', 255', '18', 'product.k'
'2019-08-20 16:11:21.451000', 257', '18', 'product.k'
'2019-08-20 16:11:21.458000', 258', '19', 'product.k'
'2019-08-20 16:11:21.466000', 260', '20', 'product.k'
'2019-08-20 16:11:21.473000', 262', '20', 'product.k'
'2019-08-20 16:11:21.480000', 263', '20', 'product.k'
'2019-08-20 16:11:21.487000', 263', '21', 'product.k'
'2019-08-20 16:11:21.495000', 264', '21', 'product.k'
'2019-08-20 16:11:21.501000', 265', '23', 'product.k'
'2019-08-20 16:11:21.539000', 266', '23', 'product.k'
'2019-08-20 16:11:21.546000', 267', '24', 'product.k'
'2019-08-20 16:11:21.553000', 268', '25', 'product.k'
'2019-08-20 16:11:21.560000', 269', '25', 'product.k'
'2019-08-20 16:11:21.567000', 270', '25', 'product.k'
'2019-08-20 16:11:21.574000', 271', '26', 'product.k'
'2019-08-20 16:11:21.589000', 272', '27', 'product.k'
'2019-08-20 16:11:21.596000', 273', '27', 'product.k'
'2019-08-20 16:11:21.604000', 273', '28', 'product.k'
'2019-08-20 16:11:21.611000', 274', '28', 'product.k'
'2019-08-20 16:11:21.619000', 276', '28', 'product.k'
'2019-08-20 16:11:21.633000', 277', '28', 'product.k'
'2019-08-20 16:11:21.641000', 278', '28', 'product.k'
'2019-08-20 16:11:21.655000', 279', '28', 'product.k'
'2019-08-20 16:11:21.662000', 280', '30', 'product.k'
'2019-08-20 16:11:21.669000', 281', '30', 'product.k'
'2019-08-20 16:11:21.684000', 283', '31', 'product.k'
'2019-08-20 16:11:21.691000', 284', '31', 'product.k'
'2019-08-20 16:11:21.698000', 284', '32', 'product.k'
'2019-08-20 16:11:21.706000', 285', '32', 'product.k'
'2019-08-20 16:11:21.713000', 286', '32', 'product.k'
'2019-08-20 16:11:21.720000', 287', '32', 'product.k'
'2019-08-20 16:11:21.969000', 283', '32', 'product.k'
'2019-08-20 16:11:21.975000', 279', '32', 'product.k'
'2019-08-20 16:11:21.982000', 274', '32', 'product.k'
'2019-08-20 16:11:21.990000', 271', '32', 'product.k'
'2019-08-20 16:11:21.997000', 266', '32', 'product.k'
'2019-08-20 16:11:22.004000', 262', '32', 'product.k'
'2019-08-20 16:11:22.011000', 257', '32', 'product.k'
'2019-08-20 16:11:22.019000', 250', '31', 'product.k'
'2019-08-20 16:11:22.026000', 241', '30', 'product.k'
'2019-08-20 16:11:22.033000', 236', '28', 'product.k'
'2019-08-20 16:11:22.041000', 229', '26', 'product.k'
'2019-08-20 16:11:22.048000', 225', '26', 'product.k'
'2019-08-20 16:11:22.055000', 220', '25', 'product.k'
'2019-08-20 16:11:22.063000', 217', '25', 'product.k'
'2019-08-20 16:11:22.070000', 214', '25', 'product.k'
'2019-08-20 16:11:22.077000', 211', '24', 'product.k'
'2019-08-20 16:11:22.084000', 208', '24', 'product.k'
'2019-08-20 16:11:22.091000', 205', '24', 'product.k'
'2019-08-20 16:11:22.099000', 201', '23', 'product.k'
'2019-08-20 16:11:22.106000', 199', '22', 'product.k'
'2019-08-20 16:11:22.113000', 196', '21', 'product.k'
'2019-08-20 16:11:22.121000', 192', '20', 'product.k'
'2019-08-20 16:11:22.128000', 189', '18', 'product.k'
'2019-08-20 16:11:22.135000', 186', '17', 'product.k'
'2019-08-20 16:11:22.143000', 183', '16', 'product.k'
'2019-08-20 16:11:22.150000', 180', '15', 'product.k'
'2019-08-20 16:11:22.157000', 177', '14', 'product.k'
'2019-08-20 16:11:22.165000', 173', '13', 'product.k'
'2019-08-20 16:11:22.172000', 170', '12', 'product.k'
'2019-08-20 16:11:22.179000', 169', '11', 'product.k'
'2019-08-20 16:11:22.186000', 166', '11', 'product.k'
'2019-08-20 16:11:22.194000', 163', '9', 'product.k'
'2019-08-20 16:11:22.200000', 160', '8', 'product.k'
'2019-08-20 16:11:22.208000', 158', '7', 'product.k'
'2019-08-20 16:11:22.215000', 154', '6', 'product.k'
'2019-08-20 16:11:22.223000', 151', '6', 'product.k'
'2019-08-20 16:11:22.229000', 149', '6', 'product.k'
'2019-08-20 16:11:22.237000', 145', '5', 'product.k'
'2019-08-20 16:11:22.245000', 142', '4', 'product.k'
'2019-08-20 16:11:22.252000', 139', '3', 'product.k'
'2019-08-20 16:11:22.259000', 135', '3', 'product.k'
'2019-08-20 16:11:22.266000', 134', '3', 'product.k'
'2019-08-20 16:11:22.274000', 132', '3', 'product.k'
'2019-08-20 16:11:22.280000', 131', '3', 'product.k'
'2019-08-20 16:11:22.288000', 129', '3', 'product.k'
'2019-08-20 16:11:22.296000', 126', '3', 'product.k'
'2019-08-20 16:11:22.302000', 125', '3', 'product.k'
'2019-08-20 16:11:22.310000', 123', '3', 'product.k'
'2019-08-20 16:11:22.317000', 122', '3', 'product.k'
'2019-08-20 16:11:22.324000', 119', '4', 'product.k'
'2019-08-20 16:11:22.332000', 118', '5', 'product.k'
'2019-08-20 16:11:22.339000', 117', '5', 'product.k'
'2019-08-20 16:11:22.346000', 117', '6', 'product.k'
'2019-08-20 16:11:22.354000', 116', '7', 'product.k'
'2019-08-20 16:11:22.361000', 115', '8', 'product.k'
'2019-08-20 16:11:22.368000', 114', '9', 'product.k'
'2019-08-20 16:11:22.376000', 114', '10', 'product.k'
'2019-08-20 16:11:22.383000', 113', '10', 'product.k'
'2019-08-20 16:11:22.390000', 112', '10', 'product.k'
'2019-08-20 16:11:22.398000', 111', '10', 'product.k'
'2019-08-20 16:11:22.405000', 110', '10', 'product.k'
'2019-08-20 16:11:22.441000', 110', '11', 'product.k'
'2019-08-20 16:11:22.448000', 110', '12', 'product.k'
'2019-08-20 16:11:22.455000', 110', '13', 'product.k'
'2019-08-20 16:11:22.470000', 110', '14', 'product.k'
'2019-08-20 16:11:22.477000', 110', '15', 'product.k'
'2019-08-20 16:11:22.485000', 110', '16', 'product.k'
'2019-08-20 16:11:22.492000', 110', '17', 'product.k'
'2019-08-20 16:11:22.499000', 110', '18', 'product.k'
'2019-08-20 16:11:22.507000', 111', '19', 'product.k'
'2019-08-20 16:11:22.514000', 116', '21', 'product.k'
'2019-08-20 16:11:22.521000', 125', '25', 'product.k'
'2019-08-20 16:11:22.529000', 135', '26', 'product.k'
'2019-08-20 16:11:22.536000', 145', '28', 'product.k'
'2019-08-20 16:11:22.543000', 155', '28', 'product.k'
'2019-08-20 16:11:22.550000', 165', '28', 'product.k'
'2019-08-20 16:11:22.557000', 174', '28', 'product.k'
'2019-08-20 16:11:22.564000', 184', '28', 'product.k'
'2019-08-20 16:11:22.572000', 194', '28', 'product.k'
'2019-08-20 16:11:22.579000', 204', '28', 'product.k'
'2019-08-20 16:11:22.587000', 211', '28', 'product.k'
'2019-08-20 16:11:22.595000', 217', '28', 'product.k'
'2019-08-20 16:11:22.601000', 223', '28', 'product.k'
'2019-08-20 16:11:22.609000', 231', '28', 'product.k'
'2019-08-20 16:11:22.616000', 239', '28', 'product.k'
'2019-08-20 16:11:22.623000', 246', '28', 'product.k'
'2019-08-20 16:11:22.631000', 253', '29', 'product.k'
'2019-08-20 16:11:22.638000', 260', '30', 'product.k'
'2019-08-20 16:11:22.645000', 264', '31', 'product.k'
'2019-08-20 16:11:22.652000', 268', '32', 'product.k'
'2019-08-20 16:11:22.660000', 273', '33', 'product.k'
'2019-08-20 16:11:22.667000', 276', '34', 'product.k'
'2019-08-20 16:11:22.674000', 280', '35', 'product.k'
'2019-08-20 16:11:22.682000', 283', '37', 'product.k'
'2019-08-20 16:11:22.688000', 284', '38', 'product.k'
'2019-08-20 16:11:22.696000', 286', '38', 'product.k'
'2019-08-20 16:11:22.703000', 287', '39', 'product.k'
'2019-08-20 16:11:22.711000', 288', '39', 'product.k'
'2019-08-20 16:11:22.717000', 289', '39', 'product.k'
'2019-08-20 16:11:22.725000', 290', '39', 'product.k'
'2019-08-20 16:11:22.776000', 290', '40', 'product.k'
'2019-08-20 16:11:22.828000', 289', '40', 'product.k'
'2019-08-20 16:11:22.834000', 288', '40', 'product.k'
'2019-08-20 16:11:22.842000', 286', '40', 'product.k'
'2019-08-20 16:11:22.849000', 283', '39', 'product.k'
'2019-08-20 16:11:22.856000', 277', '38', 'product.k'
'2019-08-20 16:11:22.863000', 270', '37', 'product.k'
'2019-08-20 16:11:22.871000', 261', '34', 'product.k'
'2019-08-20 16:11:22.879000', 253', '33', 'product.k'
'2019-08-20 16:11:22.885000', 247', '32', 'product.k'
'2019-08-20 16:11:22.893000', 239', '31', 'product.k'
'2019-08-20 16:11:22.900000', 228', '30', 'product.k'
'2019-08-20 16:11:22.907000', 216', '28', 'product.k'
'2019-08-20 16:11:22.915000', 206', '28', 'product.k'
'2019-08-20 16:11:22.922000', 195', '28', 'product.k'
'2019-08-20 16:11:22.929000', 186', '28', 'product.k'
'2019-08-20 16:11:22.936000', 178', '30', 'product.k'
'2019-08-20 16:11:22.943000', 167', '31', 'product.k'
'2019-08-20 16:11:22.951000', 156', '32', 'product.k'
'2019-08-20 16:11:22.958000', 147', '34', 'product.k'
'2019-08-20 16:11:22.965000', 138', '36', 'product.k'
'2019-08-20 16:11:22.972000', 133', '36', 'product.k'
'2019-08-20 16:11:22.980000', 128', '37', 'product.k'
'2019-08-20 16:11:22.987000', 125', '37', 'product.k'
'2019-08-20 16:11:22.995000', 123', '37', 'product.k'
'2019-08-20 16:11:23.002000', 122', '37', 'product.k'
'2019-08-20 16:11:23.009000', 121', '37', 'product.k'
'2019-08-20 16:11:23.016000', 120', '37', 'product.k'
'2019-08-20 16:11:23.024000', 119', '37', 'product.k'
'2019-08-20 16:11:23.031000', 118', '37', 'product.k'
'2019-08-20 16:11:23.038000', 117', '37', 'product.k'
'2019-08-20 16:11:23.052000', 116', '37', 'product.k'
'2019-08-20 16:11:23.061000', 115', '37', 'product.k'
'2019-08-20 16:11:23.141000', 116', '37', 'product.k'
'2019-08-20 16:11:23.147000', 118', '37', 'product.k'
'2019-08-20 16:11:23.156000', 123', '37', 'product.k'
'2019-08-20 16:11:23.163000', 130', '37', 'product.k'
'2019-08-20 16:11:23.170000', 139', '37', 'product.k'
'2019-08-20 16:11:23.177000', 146', '37', 'product.k'
'2019-08-20 16:11:23.184000', 151', '35', 'product.k'
'2019-08-20 16:11:23.191000', 158', '34', 'product.k'
'2019-08-20 16:11:23.198000', 164', '32', 'product.k'
'2019-08-20 16:11:23.206000', 167', '32', 'product.k'
'2019-08-20 16:11:23.213000', 170', '32', 'product.k'
'2019-08-20 16:11:23.221000', 172', '32', 'product.k'
'2019-08-20 16:11:23.235000', 173', '32', 'product.k'
'2019-08-20 16:11:23.242000', 174', '32', 'product.k'
'2019-08-20 16:11:23.250000', 175', '32', 'product.k'
'2019-08-20 16:11:23.257000', 177', '32', 'product.k'
'2019-08-20 16:11:23.264000', 180', '31', 'product.k'
'2019-08-20 16:11:23.272000', 183', '30', 'product.k'
'2019-08-20 16:11:23.278000', 186', '29', 'product.k'
'2019-08-20 16:11:23.286000', 189', '28', 'product.k'
'2019-08-20 16:11:23.293000', 192', '27', 'product.k'
'2019-08-20 16:11:23.300000', 196', '26', 'product.k'
'2019-08-20 16:11:23.307000', 199', '24', 'product.k'
'2019-08-20 16:11:23.315000', 201', '23', 'product.k'
'2019-08-20 16:11:23.322000', 204', '23', 'product.k'
'2019-08-20 16:11:23.329000', 206', '23', 'product.k'
'2019-08-20 16:11:23.344000', 207', '23', 'product.k'
'2019-08-20 16:11:23.351000', 208', '23', 'product.k'
'2019-08-20 16:11:23.366000', 209', '23', 'product.k'
'2019-08-20 16:11:23.380000', 210', '23', 'product.k'
'2019-08-20 16:11:23.395000', 211', '23', 'product.k'
'2019-08-20 16:11:23.402000', 212', '23', 'product.k'
'2019-08-20 16:11:23.410000', 213', '25', 'product.k'
'2019-08-20 16:11:23.417000', 214', '25', 'product.k'
'2019-08-20 16:11:23.424000', 214', '26', 'product.k'
'2019-08-20 16:11:23.431000', 214', '27', 'product.k'
'2019-08-20 16:11:23.439000', 215', '28', 'product.k'
'2019-08-20 16:11:23.446000', 216', '30', 'product.k'
'2019-08-20 16:11:23.453000', 217', '32', 'product.k'
'2019-08-20 16:11:23.461000', 217', '34', 'product.k'
'2019-08-20 16:11:23.468000', 218', '37', 'product.k'
'2019-08-20 16:11:23.475000', 220', '41', 'product.k'
'2019-08-20 16:11:23.482000', 221', '50', 'product.k'
'2019-08-20 16:11:23.490000', 222', '61', 'product.k'
'2019-08-20 16:11:23.497000', 222', '71', 'product.k'
'2019-08-20 16:11:23.504000', 222', '83', 'product.k'
'2019-08-20 16:11:23.511000', 222', '90', 'product.k'
'2019-08-20 16:11:23.519000', 222', '97', 'product.k'
'2019-08-20 16:11:23.526000', 222', '105', 'product.k'
'2019-08-20 16:11:23.533000', 222', '112', 'product.k'
'2019-08-20 16:11:23.541000', 223', '120', 'product.k'
'2019-08-20 16:11:23.548000', 225', '129', 'product.k'
'2019-08-20 16:11:23.556000', 225', '136', 'product.k'
'2019-08-20 16:11:23.562000', 226', '144', 'product.k'
'2019-08-20 16:11:23.570000', 226', '148', 'product.k'
'2019-08-20 16:11:23.578000', 226', '153', 'product.k'
'2019-08-20 16:11:23.585000', 226', '157', 'product.k'
'2019-08-20 16:11:23.592000', 226', '161', 'product.k'
'2019-08-20 16:11:23.599000', 227', '163', 'product.k'
'2019-08-20 16:11:23.606000', 228', '166', 'product.k'
'2019-08-20 16:11:23.613000', 229', '171', 'product.k'
'2019-08-20 16:11:23.621000', 231', '175', 'product.k'
'2019-08-20 16:11:23.628000', 232', '181', 'product.k'
'2019-08-20 16:11:23.635000', 233', '185', 'product.k'
'2019-08-20 16:11:23.643000', 234', '189', 'product.k'
'2019-08-20 16:11:23.650000', 235', '194', 'product.k'
'2019-08-20 16:11:23.657000', 236', '198', 'product.k'
'2019-08-20 16:11:23.664000', 236', '203', 'product.k'
'2019-08-20 16:11:23.672000', 236', '207', 'product.k'
'2019-08-20 16:11:23.679000', 236', '212', 'product.k'
'2019-08-20 16:11:23.687000', 236', '215', 'product.k'
'2019-08-20 16:11:23.694000', 236', '222', 'product.k'
'2019-08-20 16:11:23.701000', 237', '229', 'product.k'
'2019-08-20 16:11:23.708000', 238', '241', 'product.k'
'2019-08-20 16:11:23.715000', 240', '251', 'product.k'
'2019-08-20 16:11:23.723000', 240', '259', 'product.k'
'2019-08-20 16:11:23.730000', 240', '264', 'product.k'
'2019-08-20 16:11:23.738000', 240', '270', 'product.k'
'2019-08-20 16:11:23.744000', 240', '273', 'product.k'
'2019-08-20 16:11:23.752000', 240', '276', 'product.k'
'2019-08-20 16:11:23.759000', 240', '279', 'product.k'
'2019-08-20 16:11:23.767000', 240', '280', 'product.k'
'2019-08-20 16:11:23.773000', 240', '282', 'product.k'
'2019-08-20 16:11:23.781000', 240', '283', 'product.k'
'2019-08-20 16:11:23.796000', 240', '284', 'product.k'
'2019-08-20 16:11:23.803000', 240', '285', 'product.k'
'2019-08-20 16:11:23.811000', 240', '286', 'product.k'
'2019-08-20 16:11:23.818000', 240', '287', 'product.k'
'2019-08-20 16:11:23.825000', 240', '288', 'product.k'
'2019-08-20 16:11:23.840000', 240', '289', 'product.k'
'2019-08-20 16:11:23.846000', 240', '290', 'product.k'
'2019-08-20 16:11:23.862000', 240', '291', 'product.k'
'2019-08-20 16:11:23.868000', 240', '292', 'product.k'
'2019-08-20 16:11:23.876000', 240', '293', 'product.k'
'2019-08-20 16:11:23.883000', 240', '294', 'product.k'
'2019-08-20 16:11:23.891000', 239', '296', 'product.k'
'2019-08-20 16:11:23.897000', 239', '297', 'product.k'
'2019-08-20 16:11:23.905000', 239', '299', 'product.k'
'2019-08-20 16:11:23.912000', 238', '302', 'product.k'
'2019-08-20 16:11:23.919000', 238', '303', 'product.k'
'2019-08-20 16:11:23.928000', 238', '306', 'product.k'
'2019-08-20 16:11:23.934000', 238', '307', 'product.k'
'2019-08-20 16:11:23.941000', 238', '310', 'product.k'
'2019-08-20 16:11:23.949000', 238', '312', 'product.k'
'2019-08-20 16:11:23.956000', 238', '313', 'product.k'
'2019-08-20 16:11:23.963000', 238', '315', 'product.k'
'2019-08-20 16:11:23.971000', 238', '317', 'product.k'
'2019-08-20 16:11:23.978000', 238', '319', 'product.k'
'2019-08-20 16:11:23.986000', 238', '320', 'product.k'
'2019-08-20 16:11:23.992000', 238', '321', 'product.k'
'2019-08-20 16:11:24.007000', 238', '322', 'product.k'
'2019-08-20 16:11:24.014000', 238', '323', 'product.k'
'2019-08-20 16:11:24.029000', 238', '324', 'product.k'
'2019-08-20 16:11:24.036000', 238', '326', 'product.k'
'2019-08-20 16:11:24.481000', 233', '329', 'product.k'
'2019-08-20 16:11:24.488000', 226', '333', 'product.k'
'2019-08-20 16:11:24.495000', 218', '339', 'product.k'
'2019-08-20 16:11:24.502000', 210', '343', 'product.k'
'2019-08-20 16:11:24.509000', 201', '347', 'product.k'
'2019-08-20 16:11:24.517000', 193', '353', 'product.k'
'2019-08-20 16:11:24.524000', 184', '359', 'product.k'
'2019-08-20 16:11:24.531000', 173', '367', 'product.k'
'2019-08-20 16:11:24.538000', 165', '373', 'product.k'
'2019-08-20 16:11:24.546000', 156', '381', 'product.k'
'2019-08-20 16:11:24.554000', 148', '390', 'product.k'
'2019-08-20 16:11:24.560000', 143', '396', 'product.k'
'2019-08-20 16:11:24.568000', 139', '402', 'product.k'
'2019-08-20 16:11:24.575000', 134', '407', 'product.k'
'2019-08-20 16:11:24.582000', 131', '410', 'product.k'
'2019-08-20 16:11:24.590000', 128', '414', 'product.k'
'2019-08-20 16:11:24.596000', 124', '417', 'product.k'
'2019-08-20 16:11:24.604000', 121', '420', 'product.k'
'2019-08-20 16:11:24.611000', 116', '425', 'product.k'
'2019-08-20 16:11:24.618000', 109', '430', 'product.k'
'2019-08-20 16:11:24.626000', 99', '438', 'product.k'
'2019-08-20 16:11:24.633000', 91', '445', 'product.k'
'2019-08-20 16:11:24.640000', 84', '455', 'product.k'
'2019-08-20 16:11:24.648000', 77', '461', 'product.k'
'2019-08-20 16:11:24.655000', 71', '467', 'product.k'
'2019-08-20 16:11:24.663000', 67', '472', 'product.k'
'2019-08-20 16:11:24.669000', 61', '478', 'product.k'
'2019-08-20 16:11:24.677000', 56', '481', 'product.k'
'2019-08-20 16:11:24.684000', 50', '485', 'product.k'
'2019-08-20 16:11:24.691000', 46', '489', 'product.k'
'2019-08-20 16:11:24.699000', 40', '494', 'product.k'
'2019-08-20 16:11:24.706000', 36', '497', 'product.k'
'2019-08-20 16:11:24.713000', 31', '503', 'product.k'
'2019-08-20 16:11:24.721000', 25', '509', 'product.k'
'2019-08-20 16:11:24.728000', 20', '517', 'product.k'
'2019-08-20 16:11:24.735000', 15', '524', 'product.k'
'2019-08-20 16:11:24.742000', 11', '529', 'product.k'
'2019-08-20 16:11:24.749000', 8', '533', 'product.k'
'2019-08-20 16:11:24.757000', 6', '537', 'product.k'
'2019-08-20 16:11:24.764000', 3', '540', 'product.k'
'2019-08-20 16:11:24.772000', 1', '542', 'product.k'
